,Unnamed: 0,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
11195,11195,,2020-11-23,,,,,Sales,25.7,GDP,25.7,GDP,,,,,,,
11196,11196,,2020-11-23,,,,,Sales,30.65,GDP,30.65,GDP,,,,,,,
11197,11197,,2020-11-23,,,,,Sales,20.88,GDP,20.88,GDP,,,,,,,
11198,11198,,2020-11-23,,,,,Sales,44.92,GDP,44.92,GDP,,,,,,,
11199,11199,,2020-11-23,,,,,Tips,40.6,GDP,40.6,GDP,,,,,,,
11200,11200,,2020-11-23,,,,,Sales,13.3,GDP,13.3,GDP,,,,,,,
11201,11201,,2020-11-23,,,,,Sales,13.38,GDP,13.38,GDP,,,,,,,
11202,11202,,2020-11-23,,,,,Sales,22.96,GDP,22.96,GDP,,,,,,,
11203,11203,,2020-11-23,,,,,Sales,16.94,GDP,16.94,GDP,,,,,,,
11204,11204,,2020-11-23,,,,,Sales,35.44,GDP,35.44,GDP,,,,,,,
11205,11205,,2020-11-23,,,,,Sales,7.97,GDP,7.97,GDP,,,,,,,
11206,11206,,2020-11-23,,,,,Sales,50.26,GDP,50.26,GDP,,,,,,,
11207,11207,,2020-11-23,,,,,Sales,22.9,GDP,22.9,GDP,,,,,,,
11208,11208,,2020-11-23,,,,,Tips,31.0,GDP,31.0,GDP,,,,,,,
11209,11209,,2020-11-23,,,,,Sales,28.35,GDP,28.35,GDP,,,,,,,
11210,11210,,2020-11-23,,,,,Sales,17.56,GDP,17.56,GDP,,,,,,,
11211,11211,,2020-11-23,,,,,Sales,51.0,GDP,51.0,GDP,,,,,,,
11212,11212,,2020-11-23,,,,,Sales,36.65,GDP,36.65,GDP,,,,,,,
11213,11213,,2020-11-23,,,,,Sales,36.15,GDP,36.15,GDP,,,,,,,
11214,11214,,2020-11-23,,,,,Labor & Benefits Cost,-534.5,GDP,-534.5,GDP,,,,,,,
11215,11215,,2020-11-23,,,,,Sales,41.23,GDP,41.23,GDP,,,,,,,
11216,11216,,2020-11-23,,,,,Sales,30.53,GDP,30.53,GDP,,,,,,,
11217,11217,,2020-11-24,,,,,Sales,50.38,GDP,50.38,GDP,,,,,,,
11218,11218,,2020-11-24,,,,,Sales,12.79,GDP,12.79,GDP,,,,,,,
11219,11219,,2020-11-24,,,,,Sales,27.04,GDP,27.04,GDP,,,,,,,
11220,11220,,2020-11-24,,,,,Sales,47.55,GDP,47.55,GDP,,,,,,,
11221,11221,,2020-11-24,,,,,Sales,39.05,GDP,39.05,GDP,,,,,,,
11222,11222,,2020-11-24,,,,,Tips,15.14,GDP,15.14,GDP,,,,,,,
11223,11223,,2020-11-24,,,,,Sales,41.58,GDP,41.58,GDP,,,,,,,
11224,11224,,2020-11-24,,,,,Sales,32.85,GDP,32.85,GDP,,,,,,,
11225,11225,,2020-11-24,,,,,Sales,42.17,GDP,42.17,GDP,,,,,,,
11226,11226,,2020-11-24,,,,,Sales,29.83,GDP,29.83,GDP,,,,,,,
11227,11227,,2020-11-24,,,,,Tips,28.03,GDP,28.03,GDP,,,,,,,
11228,11228,,2020-11-24,,,,,Sales,13.25,GDP,13.25,GDP,,,,,,,
11229,11229,,2020-11-24,,,,,Sales,12.61,GDP,12.61,GDP,,,,,,,
11230,11230,,2020-11-24,,,,,Sales,37.86,GDP,37.86,GDP,,,,,,,
11231,11231,,2020-11-24,,,,,Tips,39.79,GDP,39.79,GDP,,,,,,,
11232,11232,,2020-11-24,,,,,Sales,15.37,GDP,15.37,GDP,,,,,,,
11233,11233,,2020-11-24,,,,,Sales,14.02,GDP,14.02,GDP,,,,,,,
11234,11234,,2020-11-24,,,,,Labor & Benefits Cost,-377.89,GDP,-377.89,GDP,,,,,,,
11235,11235,,2020-11-24,,,,,Sales,35.4,GDP,35.4,GDP,,,,,,,
11236,11236,,2020-11-24,,,,,Tips,24.89,GDP,24.89,GDP,,,,,,,
11237,11237,,2020-11-24,,,,,Sales,36.11,GDP,36.11,GDP,,,,,,,
11238,11238,,2020-11-24,,,,,Sales,24.9,GDP,24.9,GDP,,,,,,,
11239,11239,,2020-11-24,,,,,Sales,7.54,GDP,7.54,GDP,,,,,,,
11240,11240,,2020-11-24,,,,,Sales,35.93,GDP,35.93,GDP,,,,,,,
11241,11241,,2020-11-24,,,,,Sales,22.65,GDP,22.65,GDP,,,,,,,
11242,11242,,2020-11-24,,,,,Sales,17.76,GDP,17.76,GDP,,,,,,,
11243,11243,,2020-11-24,,,,,Sales,9.94,GDP,9.94,GDP,,,,,,,
11244,11244,,2020-11-24,,,,,Sales,41.22,GDP,41.22,GDP,,,,,,,
11245,11245,,2020-11-24,,,,,Sales,44.06,GDP,44.06,GDP,,,,,,,
11246,11246,,2020-11-24,,,,,Sales,20.91,GDP,20.91,GDP,,,,,,,
11247,11247,,2020-11-24,,,,,Sales,37.56,GDP,37.56,GDP,,,,,,,
11248,11248,,2020-11-24,,,,,Sales,19.83,GDP,19.83,GDP,,,,,,,
11249,11249,,2020-11-24,,,,,Tips,32.12,GDP,32.12,GDP,,,,,,,
11250,11250,,2020-11-24,,,,,Sales,16.19,GDP,16.19,GDP,,,,,,,
11251,11251,,2020-11-24,,,,,Sales,17.09,GDP,17.09,GDP,,,,,,,
11252,11252,,2020-11-24,,,,,Sales,37.09,GDP,37.09,GDP,,,,,,,
11253,11253,,2020-11-24,,,,,Sales,34.51,GDP,34.51,GDP,,,,,,,
11254,11254,,2020-11-24,,,,,Food and Beverage Cost,-317.2,GDP,-317.2,GDP,,,,,,,
11255,11255,,2020-11-24,,,,,Sales,21.34,GDP,21.34,GDP,,,,,,,
11256,11256,,2020-11-24,,,,,Sales,19.67,GDP,19.67,GDP,,,,,,,
11257,11257,,2020-11-24,,,,,Sales,15.98,GDP,15.98,GDP,,,,,,,
11258,11258,,2020-11-24,,,,,Sales,35.87,GDP,35.87,GDP,,,,,,,
11259,11259,,2020-11-24,,,,,Sales,38.76,GDP,38.76,GDP,,,,,,,
11260,11260,,2020-11-24,,,,,Tips,44.32,GDP,44.32,GDP,,,,,,,
11261,11261,,2020-11-25,,,,,Sales,38.6,GDP,38.6,GDP,,,,,,,
11262,11262,,2020-11-25,,,,,Sales,34.08,GDP,34.08,GDP,,,,,,,
11263,11263,,2020-11-25,,,,,Tips,47.62,GDP,47.62,GDP,,,,,,,
11264,11264,,2020-11-25,,,,,Sales,40.27,GDP,40.27,GDP,,,,,,,
11265,11265,,2020-11-25,,,,,Sales,9.27,GDP,9.27,GDP,,,,,,,
11266,11266,,2020-11-25,,,,,Sales,24.33,GDP,24.33,GDP,,,,,,,
11267,11267,,2020-11-25,,,,,Sales,8.81,GDP,8.81,GDP,,,,,,,
11268,11268,,2020-11-25,,,,,Sales,33.04,GDP,33.04,GDP,,,,,,,
11269,11269,,2020-11-25,,,,,Sales,35.04,GDP,35.04,GDP,,,,,,,
11270,11270,,2020-11-25,,,,,Sales,24.29,GDP,24.29,GDP,,,,,,,
11271,11271,,2020-11-25,,,,,Sales,46.24,GDP,46.24,GDP,,,,,,,
11272,11272,,2020-11-25,,,,,Sales,45.09,GDP,45.09,GDP,,,,,,,
11273,11273,,2020-11-25,,,,,Sales,44.45,GDP,44.45,GDP,,,,,,,
11274,11274,,2020-11-25,,,,,Labor & Benefits Cost,-378.8,GDP,-378.8,GDP,,,,,,,
11275,11275,,2020-11-25,,,,,Sales,44.28,GDP,44.28,GDP,,,,,,,
11276,11276,,2020-11-25,,,,,Sales,27.3,GDP,27.3,GDP,,,,,,,
11277,11277,,2020-11-25,,,,,Tips,16.04,GDP,16.04,GDP,,,,,,,
11278,11278,,2020-11-25,,,,,Sales,12.95,GDP,12.95,GDP,,,,,,,
11279,11279,,2020-11-25,,,,,Sales,15.61,GDP,15.61,GDP,,,,,,,
11280,11280,,2020-11-25,,,,,Sales,44.06,GDP,44.06,GDP,,,,,,,
11281,11281,,2020-11-25,,,,,Sales,19.29,GDP,19.29,GDP,,,,,,,
11282,11282,,2020-11-25,,,,,Sales,47.31,GDP,47.31,GDP,,,,,,,
11283,11283,,2020-11-25,,,,,Sales,33.69,GDP,33.69,GDP,,,,,,,
11284,11284,,2020-11-25,,,,,Sales,19.21,GDP,19.21,GDP,,,,,,,
11285,11285,,2020-11-25,,,,,Sales,29.3,GDP,29.3,GDP,,,,,,,
11286,11286,,2020-11-25,,,,,Sales,23.1,GDP,23.1,GDP,,,,,,,
11287,11287,,2020-11-25,,,,,Sales,11.72,GDP,11.72,GDP,,,,,,,
11288,11288,,2020-11-25,,,,,Sales,16.12,GDP,16.12,GDP,,,,,,,
11289,11289,,2020-11-25,,,,,Sales,7.48,GDP,7.48,GDP,,,,,,,
11290,11290,,2020-11-25,,,,,Sales,27.05,GDP,27.05,GDP,,,,,,,
11291,11291,,2020-11-25,,,,,Sales,38.62,GDP,38.62,GDP,,,,,,,
11292,11292,,2020-11-25,,,,,Sales,46.18,GDP,46.18,GDP,,,,,,,
11293,11293,,2020-11-25,,,,,Sales,25.88,GDP,25.88,GDP,,,,,,,
11294,11294,,2020-11-25,,,,,Rent and Utilities,-308.87,GDP,-308.87,GDP,,,,,,,
11295,11295,,2020-11-25,,,,,Sales,35.39,GDP,35.39,GDP,,,,,,,
11296,11296,,2020-11-25,,,,,Sales,40.62,GDP,40.62,GDP,,,,,,,
11297,11297,,2020-11-25,,,,,Sales,10.11,GDP,10.11,GDP,,,,,,,
11298,11298,,2020-11-25,,,,,Sales,21.48,GDP,21.48,GDP,,,,,,,
11299,11299,,2020-11-25,,,,,Sales,38.21,GDP,38.21,GDP,,,,,,,
11300,11300,,2020-11-25,,,,,Tips,22.49,GDP,22.49,GDP,,,,,,,
11301,11301,,2020-11-25,,,,,Sales,32.92,GDP,32.92,GDP,,,,,,,
11302,11302,,2020-11-25,,,,,Sales,46.62,GDP,46.62,GDP,,,,,,,
11303,11303,,2020-11-25,,,,,Sales,22.34,GDP,22.34,GDP,,,,,,,
11304,11304,,2020-11-25,,,,,Sales,17.5,GDP,17.5,GDP,,,,,,,
11305,11305,,2020-11-25,,,,,Sales,23.21,GDP,23.21,GDP,,,,,,,
11306,11306,,2020-11-25,,,,,Sales,21.98,GDP,21.98,GDP,,,,,,,
11307,11307,,2020-11-26,,,,,Sales,34.18,GDP,34.18,GDP,,,,,,,
11308,11308,,2020-11-26,,,,,Sales,37.4,GDP,37.4,GDP,,,,,,,
11309,11309,,2020-11-26,,,,,Sales,12.36,GDP,12.36,GDP,,,,,,,
11310,11310,,2020-11-26,,,,,Sales,35.21,GDP,35.21,GDP,,,,,,,
11311,11311,,2020-11-26,,,,,Sales,13.43,GDP,13.43,GDP,,,,,,,
11312,11312,,2020-11-26,,,,,Sales,10.78,GDP,10.78,GDP,,,,,,,
11313,11313,,2020-11-26,,,,,Sales,38.12,GDP,38.12,GDP,,,,,,,
11314,11314,,2020-11-26,,,,,Rent and Utilities,-523.88,GDP,-523.88,GDP,,,,,,,
11315,11315,,2020-11-26,,,,,Sales,26.15,GDP,26.15,GDP,,,,,,,
11316,11316,,2020-11-26,,,,,Sales,41.9,GDP,41.9,GDP,,,,,,,
11317,11317,,2020-11-26,,,,,Sales,9.93,GDP,9.93,GDP,,,,,,,
11318,11318,,2020-11-26,,,,,Sales,48.23,GDP,48.23,GDP,,,,,,,
11319,11319,,2020-11-26,,,,,Sales,48.97,GDP,48.97,GDP,,,,,,,
11320,11320,,2020-11-26,,,,,Tips,13.37,GDP,13.37,GDP,,,,,,,
11321,11321,,2020-11-26,,,,,Sales,8.84,GDP,8.84,GDP,,,,,,,
11322,11322,,2020-11-26,,,,,Sales,38.49,GDP,38.49,GDP,,,,,,,
11323,11323,,2020-11-26,,,,,Sales,25.33,GDP,25.33,GDP,,,,,,,
11324,11324,,2020-11-26,,,,,Sales,29.56,GDP,29.56,GDP,,,,,,,
11325,11325,,2020-11-26,,,,,Sales,7.65,GDP,7.65,GDP,,,,,,,
11326,11326,,2020-11-26,,,,,Sales,18.61,GDP,18.61,GDP,,,,,,,
11327,11327,,2020-11-26,,,,,Sales,46.5,GDP,46.5,GDP,,,,,,,
11328,11328,,2020-11-26,,,,,Sales,50.43,GDP,50.43,GDP,,,,,,,
11329,11329,,2020-11-26,,,,,Sales,10.61,GDP,10.61,GDP,,,,,,,
11330,11330,,2020-11-26,,,,,Sales,16.73,GDP,16.73,GDP,,,,,,,
11331,11331,,2020-11-26,,,,,Sales,38.33,GDP,38.33,GDP,,,,,,,
11332,11332,,2020-11-26,,,,,Sales,34.8,GDP,34.8,GDP,,,,,,,
11333,11333,,2020-11-26,,,,,Sales,39.93,GDP,39.93,GDP,,,,,,,
11334,11334,,2020-11-26,,,,,Labor & Benefits Cost,-528.6,GDP,-528.6,GDP,,,,,,,
11335,11335,,2020-11-26,,,,,Sales,9.57,GDP,9.57,GDP,,,,,,,
11336,11336,,2020-11-26,,,,,Sales,41.85,GDP,41.85,GDP,,,,,,,
11337,11337,,2020-11-26,,,,,Tips,33.49,GDP,33.49,GDP,,,,,,,
11338,11338,,2020-11-26,,,,,Sales,25.38,GDP,25.38,GDP,,,,,,,
11339,11339,,2020-11-26,,,,,Sales,31.28,GDP,31.28,GDP,,,,,,,
11340,11340,,2020-11-26,,,,,Sales,30.11,GDP,30.11,GDP,,,,,,,
11341,11341,,2020-11-26,,,,,Sales,51.05,GDP,51.05,GDP,,,,,,,
11342,11342,,2020-11-26,,,,,Tips,33.85,GDP,33.85,GDP,,,,,,,
11343,11343,,2020-11-26,,,,,Sales,27.63,GDP,27.63,GDP,,,,,,,
11344,11344,,2020-11-26,,,,,Sales,15.96,GDP,15.96,GDP,,,,,,,
11345,11345,,2020-11-26,,,,,Tips,22.98,GDP,22.98,GDP,,,,,,,
11346,11346,,2020-11-26,,,,,Sales,43.38,GDP,43.38,GDP,,,,,,,
11347,11347,,2020-11-26,,,,,Sales,7.81,GDP,7.81,GDP,,,,,,,
11348,11348,,2020-11-26,,,,,Sales,7.99,GDP,7.99,GDP,,,,,,,
11349,11349,,2020-11-27,,,,,Sales,37.88,GDP,37.88,GDP,,,,,,,
11350,11350,,2020-11-27,,,,,Sales,12.96,GDP,12.96,GDP,,,,,,,
11351,11351,,2020-11-27,,,,,Sales,34.41,GDP,34.41,GDP,,,,,,,
11352,11352,,2020-11-27,,,,,Sales,36.54,GDP,36.54,GDP,,,,,,,
11353,11353,,2020-11-27,,,,,Sales,40.58,GDP,40.58,GDP,,,,,,,
11354,11354,,2020-11-27,,,,,Labor & Benefits Cost,-529.11,GDP,-529.11,GDP,,,,,,,
11355,11355,,2020-11-27,,,,,Sales,41.82,GDP,41.82,GDP,,,,,,,
11356,11356,,2020-11-27,,,,,Sales,13.59,GDP,13.59,GDP,,,,,,,
11357,11357,,2020-11-27,,,,,Sales,13.77,GDP,13.77,GDP,,,,,,,
11358,11358,,2020-11-27,,,,,Sales,29.75,GDP,29.75,GDP,,,,,,,
11359,11359,,2020-11-27,,,,,Sales,21.99,GDP,21.99,GDP,,,,,,,
11360,11360,,2020-11-27,,,,,Sales,37.46,GDP,37.46,GDP,,,,,,,
11361,11361,,2020-11-27,,,,,Sales,18.73,GDP,18.73,GDP,,,,,,,
11362,11362,,2020-11-27,,,,,Sales,9.0,GDP,9.0,GDP,,,,,,,
11363,11363,,2020-11-27,,,,,Sales,18.07,GDP,18.07,GDP,,,,,,,
11364,11364,,2020-11-27,,,,,Sales,32.45,GDP,32.45,GDP,,,,,,,
11365,11365,,2020-11-27,,,,,Sales,23.93,GDP,23.93,GDP,,,,,,,
11366,11366,,2020-11-27,,,,,Tips,14.39,GDP,14.39,GDP,,,,,,,
11367,11367,,2020-11-27,,,,,Sales,43.24,GDP,43.24,GDP,,,,,,,
11368,11368,,2020-11-27,,,,,Sales,30.18,GDP,30.18,GDP,,,,,,,
11369,11369,,2020-11-27,,,,,Tips,12.19,GDP,12.19,GDP,,,,,,,
11370,11370,,2020-11-27,,,,,Sales,38.12,GDP,38.12,GDP,,,,,,,
11371,11371,,2020-11-27,,,,,Sales,44.38,GDP,44.38,GDP,,,,,,,
11372,11372,,2020-11-27,,,,,Sales,40.45,GDP,40.45,GDP,,,,,,,
11373,11373,,2020-11-27,,,,,Sales,42.61,GDP,42.61,GDP,,,,,,,
11374,11374,,2020-11-27,,,,,Food and Beverage Cost,-392.94,GDP,-392.94,GDP,,,,,,,
11375,11375,,2020-11-27,,,,,Sales,25.57,GDP,25.57,GDP,,,,,,,
11376,11376,,2020-11-27,,,,,Sales,26.67,GDP,26.67,GDP,,,,,,,
11377,11377,,2020-11-27,,,,,Sales,49.7,GDP,49.7,GDP,,,,,,,
11378,11378,,2020-11-27,,,,,Sales,10.74,GDP,10.74,GDP,,,,,,,
11379,11379,,2020-11-27,,,,,Sales,22.72,GDP,22.72,GDP,,,,,,,
11380,11380,,2020-11-27,,,,,Tips,45.82,GDP,45.82,GDP,,,,,,,
11381,11381,,2020-11-27,,,,,Sales,30.12,GDP,30.12,GDP,,,,,,,
11382,11382,,2020-11-27,,,,,Sales,39.47,GDP,39.47,GDP,,,,,,,
11383,11383,,2020-11-27,,,,,Tips,35.02,GDP,35.02,GDP,,,,,,,
11384,11384,,2020-11-27,,,,,Tips,47.05,GDP,47.05,GDP,,,,,,,
11385,11385,,2020-11-27,,,,,Sales,43.14,GDP,43.14,GDP,,,,,,,
11386,11386,,2020-11-27,,,,,Tips,50.66,GDP,50.66,GDP,,,,,,,
11387,11387,,2020-11-28,,,,,Sales,16.59,GDP,16.59,GDP,,,,,,,
11388,11388,,2020-11-28,,,,,Sales,29.43,GDP,29.43,GDP,,,,,,,
11389,11389,,2020-11-28,,,,,Sales,21.62,GDP,21.62,GDP,,,,,,,
11390,11390,,2020-11-28,,,,,Sales,12.85,GDP,12.85,GDP,,,,,,,
11391,11391,,2020-11-28,,,,,Sales,31.32,GDP,31.32,GDP,,,,,,,
11392,11392,,2020-11-28,,,,,Sales,14.93,GDP,14.93,GDP,,,,,,,
11393,11393,,2020-11-28,,,,,Tips,29.93,GDP,29.93,GDP,,,,,,,
11394,11394,,2020-11-28,,,,,Labor & Benefits Cost,-361.69,GDP,-361.69,GDP,,,,,,,
11395,11395,,2020-11-28,,,,,Sales,46.1,GDP,46.1,GDP,,,,,,,
11396,11396,,2020-11-28,,,,,Sales,44.18,GDP,44.18,GDP,,,,,,,
11397,11397,,2020-11-28,,,,,Sales,13.4,GDP,13.4,GDP,,,,,,,
11398,11398,,2020-11-28,,,,,Sales,12.04,GDP,12.04,GDP,,,,,,,
11399,11399,,2020-11-28,,,,,Sales,33.95,GDP,33.95,GDP,,,,,,,
11400,11400,,2020-11-28,,,,,Sales,45.35,GDP,45.35,GDP,,,,,,,
11401,11401,,2020-11-28,,,,,Sales,16.17,GDP,16.17,GDP,,,,,,,
11402,11402,,2020-11-28,,,,,Sales,26.65,GDP,26.65,GDP,,,,,,,
11403,11403,,2020-11-28,,,,,Sales,18.89,GDP,18.89,GDP,,,,,,,
11404,11404,,2020-11-28,,,,,Tips,20.89,GDP,20.89,GDP,,,,,,,
11405,11405,,2020-11-28,,,,,Sales,30.95,GDP,30.95,GDP,,,,,,,
11406,11406,,2020-11-28,,,,,Sales,29.2,GDP,29.2,GDP,,,,,,,
11407,11407,,2020-11-28,,,,,Sales,26.41,GDP,26.41,GDP,,,,,,,
11408,11408,,2020-11-28,,,,,Sales,22.47,GDP,22.47,GDP,,,,,,,
11409,11409,,2020-11-28,,,,,Tips,23.04,GDP,23.04,GDP,,,,,,,
11410,11410,,2020-11-28,,,,,Tips,48.3,GDP,48.3,GDP,,,,,,,
11411,11411,,2020-11-28,,,,,Sales,15.23,GDP,15.23,GDP,,,,,,,
11412,11412,,2020-11-28,,,,,Sales,45.76,GDP,45.76,GDP,,,,,,,
11413,11413,,2020-11-28,,,,,Sales,30.31,GDP,30.31,GDP,,,,,,,
11414,11414,,2020-11-28,,,,,Rent and Utilities,-283.46,GDP,-283.46,GDP,,,,,,,
11415,11415,,2020-11-28,,,,,Sales,48.68,GDP,48.68,GDP,,,,,,,
11416,11416,,2020-11-28,,,,,Sales,49.42,GDP,49.42,GDP,,,,,,,
11417,11417,,2020-11-28,,,,,Sales,18.49,GDP,18.49,GDP,,,,,,,
11418,11418,,2020-11-28,,,,,Sales,17.6,GDP,17.6,GDP,,,,,,,
11419,11419,,2020-11-28,,,,,Tips,33.92,GDP,33.92,GDP,,,,,,,
11420,11420,,2020-11-28,,,,,Tips,38.81,GDP,38.81,GDP,,,,,,,
11421,11421,,2020-11-28,,,,,Tips,9.97,GDP,9.97,GDP,,,,,,,
11422,11422,,2020-11-28,,,,,Sales,16.62,GDP,16.62,GDP,,,,,,,
11423,11423,,2020-11-28,,,,,Sales,28.35,GDP,28.35,GDP,,,,,,,
11424,11424,,2020-11-28,,,,,Sales,50.04,GDP,50.04,GDP,,,,,,,
11425,11425,,2020-11-28,,,,,Sales,18.62,GDP,18.62,GDP,,,,,,,
11426,11426,,2020-11-28,,,,,Sales,16.77,GDP,16.77,GDP,,,,,,,
11427,11427,,2020-11-28,,,,,Tips,46.41,GDP,46.41,GDP,,,,,,,
11428,11428,,2020-11-28,,,,,Sales,16.05,GDP,16.05,GDP,,,,,,,
11429,11429,,2020-11-28,,,,,Sales,44.91,GDP,44.91,GDP,,,,,,,
11430,11430,,2020-11-28,,,,,Sales,50.75,GDP,50.75,GDP,,,,,,,
11431,11431,,2020-11-28,,,,,Sales,8.67,GDP,8.67,GDP,,,,,,,
11432,11432,,2020-11-28,,,,,Sales,18.03,GDP,18.03,GDP,,,,,,,
11433,11433,,2020-11-28,,,,,Sales,36.76,GDP,36.76,GDP,,,,,,,
11434,11434,,2020-11-29,,,,,Labor & Benefits Cost,-367.31,GDP,-367.31,GDP,,,,,,,
11435,11435,,2020-11-29,,,,,Sales,20.53,GDP,20.53,GDP,,,,,,,
11436,11436,,2020-11-29,,,,,Sales,14.22,GDP,14.22,GDP,,,,,,,
11437,11437,,2020-11-29,,,,,Sales,47.14,GDP,47.14,GDP,,,,,,,
11438,11438,,2020-11-29,,,,,Sales,17.69,GDP,17.69,GDP,,,,,,,
11439,11439,,2020-11-29,,,,,Sales,37.39,GDP,37.39,GDP,,,,,,,
11440,11440,,2020-11-29,,,,,Tips,49.85,GDP,49.85,GDP,,,,,,,
11441,11441,,2020-11-29,,,,,Sales,45.81,GDP,45.81,GDP,,,,,,,
11442,11442,,2020-11-29,,,,,Sales,13.22,GDP,13.22,GDP,,,,,,,
11443,11443,,2020-11-29,,,,,Sales,13.03,GDP,13.03,GDP,,,,,,,
11444,11444,,2020-11-29,,,,,Sales,12.86,GDP,12.86,GDP,,,,,,,
11445,11445,,2020-11-29,,,,,Sales,12.23,GDP,12.23,GDP,,,,,,,
11446,11446,,2020-11-29,,,,,Sales,38.34,GDP,38.34,GDP,,,,,,,
11447,11447,,2020-11-29,,,,,Sales,28.54,GDP,28.54,GDP,,,,,,,
11448,11448,,2020-11-29,,,,,Sales,40.22,GDP,40.22,GDP,,,,,,,
11449,11449,,2020-11-29,,,,,Sales,46.53,GDP,46.53,GDP,,,,,,,
11450,11450,,2020-11-29,,,,,Sales,24.23,GDP,24.23,GDP,,,,,,,
11451,11451,,2020-11-29,,,,,Sales,50.23,GDP,50.23,GDP,,,,,,,
11452,11452,,2020-11-29,,,,,Sales,25.79,GDP,25.79,GDP,,,,,,,
11453,11453,,2020-11-29,,,,,Sales,9.34,GDP,9.34,GDP,,,,,,,
11454,11454,,2020-11-29,,,,,Food and Beverage Cost,-349.5,GDP,-349.5,GDP,,,,,,,
11455,11455,,2020-11-29,,,,,Sales,19.91,GDP,19.91,GDP,,,,,,,
11456,11456,,2020-11-29,,,,,Sales,16.72,GDP,16.72,GDP,,,,,,,
11457,11457,,2020-11-29,,,,,Tips,48.48,GDP,48.48,GDP,,,,,,,
11458,11458,,2020-11-29,,,,,Tips,49.95,GDP,49.95,GDP,,,,,,,
11459,11459,,2020-11-29,,,,,Sales,50.06,GDP,50.06,GDP,,,,,,,
11460,11460,,2020-11-29,,,,,Sales,34.8,GDP,34.8,GDP,,,,,,,
11461,11461,,2020-11-29,,,,,Sales,42.28,GDP,42.28,GDP,,,,,,,
11462,11462,,2020-11-29,,,,,Sales,11.85,GDP,11.85,GDP,,,,,,,
11463,11463,,2020-11-29,,,,,Sales,36.95,GDP,36.95,GDP,,,,,,,
11464,11464,,2020-11-29,,,,,Sales,18.09,GDP,18.09,GDP,,,,,,,
11465,11465,,2020-11-29,,,,,Sales,15.45,GDP,15.45,GDP,,,,,,,
11466,11466,,2020-11-29,,,,,Sales,14.97,GDP,14.97,GDP,,,,,,,
11467,11467,,2020-11-29,,,,,Sales,37.68,GDP,37.68,GDP,,,,,,,
11468,11468,,2020-11-29,,,,,Sales,7.84,GDP,7.84,GDP,,,,,,,
11469,11469,,2020-11-29,,,,,Sales,19.66,GDP,19.66,GDP,,,,,,,
11470,11470,,2020-11-29,,,,,Sales,33.7,GDP,33.7,GDP,,,,,,,
11471,11471,,2020-11-30,,,,,Sales,29.95,GDP,29.95,GDP,,,,,,,
11472,11472,,2020-11-30,,,,,Sales,45.84,GDP,45.84,GDP,,,,,,,
11473,11473,,2020-11-30,,,,,Sales,24.15,GDP,24.15,GDP,,,,,,,
11474,11474,,2020-11-30,,,,,Food and Beverage Cost,-434.64,GDP,-434.64,GDP,,,,,,,
11475,11475,,2020-11-30,,,,,Sales,12.33,GDP,12.33,GDP,,,,,,,
11476,11476,,2020-11-30,,,,,Sales,36.88,GDP,36.88,GDP,,,,,,,
11477,11477,,2020-11-30,,,,,Sales,16.5,GDP,16.5,GDP,,,,,,,
11478,11478,,2020-11-30,,,,,Sales,11.28,GDP,11.28,GDP,,,,,,,
11479,11479,,2020-11-30,,,,,Tips,48.56,GDP,48.56,GDP,,,,,,,
11480,11480,,2020-11-30,,,,,Sales,34.21,GDP,34.21,GDP,,,,,,,
11481,11481,,2020-11-30,,,,,Sales,38.66,GDP,38.66,GDP,,,,,,,
11482,11482,,2020-11-30,,,,,Sales,16.24,GDP,16.24,GDP,,,,,,,
11483,11483,,2020-11-30,,,,,Sales,34.72,GDP,34.72,GDP,,,,,,,
11484,11484,,2020-11-30,,,,,Sales,37.89,GDP,37.89,GDP,,,,,,,
11485,11485,,2020-11-30,,,,,Tips,27.94,GDP,27.94,GDP,,,,,,,
11486,11486,,2020-11-30,,,,,Sales,8.68,GDP,8.68,GDP,,,,,,,
11487,11487,,2020-11-30,,,,,Sales,29.9,GDP,29.9,GDP,,,,,,,
11488,11488,,2020-11-30,,,,,Sales,45.0,GDP,45.0,GDP,,,,,,,
11489,11489,,2020-11-30,,,,,Sales,36.86,GDP,36.86,GDP,,,,,,,
11490,11490,,2020-11-30,,,,,Sales,9.12,GDP,9.12,GDP,,,,,,,
11491,11491,,2020-11-30,,,,,Tips,24.44,GDP,24.44,GDP,,,,,,,
11492,11492,,2020-11-30,,,,,Tips,28.86,GDP,28.86,GDP,,,,,,,
11493,11493,,2020-11-30,,,,,Sales,47.69,GDP,47.69,GDP,,,,,,,
11494,11494,,2020-11-30,,,,,Labor & Benefits Cost,-426.87,GDP,-426.87,GDP,,,,,,,
11495,11495,,2020-11-30,,,,,Sales,29.49,GDP,29.49,GDP,,,,,,,
11496,11496,,2020-11-30,,,,,Tips,12.32,GDP,12.32,GDP,,,,,,,
11497,11497,,2020-11-30,,,,,Sales,14.23,GDP,14.23,GDP,,,,,,,
11498,11498,,2020-11-30,,,,,Sales,50.21,GDP,50.21,GDP,,,,,,,
11499,11499,,2020-11-30,,,,,Sales,41.66,GDP,41.66,GDP,,,,,,,
11500,11500,,2020-11-30,,,,,Sales,23.43,GDP,23.43,GDP,,,,,,,
